epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,vaccinated,vaccinated_per_100_inhabitants,vaccinated_second,vaccinated_second_per_100_inhabitants,vaccinated_single,vaccinated_single_per_100_inhabitants,vaccinated_third,vaccinated_third_per_100_inhabitants
149,2021-12-07,Brazil,BA,TOTAL,8,27359,574,1263616,27359,1263616,183.94999,8496.00324,0.02165,1230350.0,231036.0,2689354.0,18082.04416,10692831.0,71.89394,8129755.0,54.66093,261797.0,1.76021,915523.0,6.15558
149,2021-12-08,Brazil,BA,TOTAL,6,27365,608,1264224,27365,1264224,183.99033,8500.09117,0.02165,1230350.0,231036.0,2689354.0,18082.04416,10692831.0,71.89394,8148756.0,54.78868,261797.0,1.76021,922949.0,6.20551
149,2021-12-09,Brazil,BA,TOTAL,5,27370,580,1264804,27370,1264804,184.02395,8503.99084,0.02164,1230350.0,231036.0,2689354.0,18082.04416,10692831.0,71.89394,8282351.0,55.68692,261797.0,1.76021,957468.0,6.4376
149,2021-12-10,Brazil,BA,TOTAL,14,27384,0,1264804,27384,1264804,184.11808,8503.99084,0.02165,1230350.0,231036.0,2689354.0,18082.04416,10692831.0,71.89394,8340411.0,56.07729,261797.0,1.76021,975997.0,6.56218
149,2021-12-11,Brazil,BA,TOTAL,2,27386,0,1264804,27386,1264804,184.13153,8503.99084,0.02165,1230350.0,231036.0,2689354.0,18082.04416,10692831.0,71.89394,8348228.0,56.12985,261797.0,1.76021,978142.0,6.5766
150,2021-12-12,Brazil,BA,TOTAL,4,27390,0,1264804,27390,1264804,184.15842,8503.99084,0.02166,1230350.0,231036.0,2689354.0,18082.04416,10692831.0,71.89394,8352044.0,56.1555,261797.0,1.76021,979325.0,6.58455
150,2021-12-13,Brazil,BA,TOTAL,9,27399,0,1264804,27399,1264804,184.21893,8503.99084,0.02166,1230350.0,231036.0,2689354.0,18082.04416,10460474.0,70.33167,8481055.0,57.02292,261797.0,1.76021,999873.0,6.72271
150,2021-12-14,Brazil,BA,TOTAL,11,27410,0,1264804,27410,1264804,184.29289,8503.99084,0.02167,1230350.0,231036.0,2689354.0,18082.04416,10473717.0,70.42071,8500868.0,57.15613,261797.0,1.76021,1012086.0,6.80483
150,2021-12-15,Brazil,BA,TOTAL,7,27417,0,1264804,27417,1264804,184.33996,8503.99084,0.02168,1230350.0,231036.0,2689354.0,18082.04416,10499664.0,70.59516,8525788.0,57.32368,261797.0,1.76021,1031950.0,6.93838
150,2021-12-16,Brazil,BA,TOTAL,4,27421,0,1264804,27421,1264804,184.36685,8503.99084,0.02168,1230350.0,231036.0,2689354.0,18082.04416,10499664.0,70.59516,8525788.0,57.32368,261797.0,1.76021,1031950.0,6.93838
150,2021-12-17,Brazil,BA,TOTAL,7,27428,0,1264804,27428,1264804,184.41392,8503.99084,0.02169,1230350.0,231036.0,2689354.0,18082.04416,10560129.0,71.0017,8582323.0,57.7038,261797.0,1.76021,1076741.0,7.23954
150,2021-12-18,Brazil,BA,TOTAL,2,27430,0,1264804,27430,1264804,184.42736,8503.99084,0.02169,1230350.0,231036.0,2689354.0,18082.04416,10562947.0,71.02065,8594289.0,57.78425,261797.0,1.76021,1089978.0,7.32854
151,2021-12-19,Brazil,BA,TOTAL,2,27432,0,1264804,27432,1264804,184.44081,8503.99084,0.02169,1230350.0,231036.0,2689354.0,18082.04416,10563091.0,71.02162,8594747.0,57.78733,261797.0,1.76021,1092623.0,7.34632
151,2021-12-20,Brazil,BA,TOTAL,6,27438,0,1264804,27438,1264804,184.48115,8503.99084,0.02169,1230350.0,231036.0,2689354.0,18082.04416,10567438.0,71.05085,8603698.0,57.84752,261797.0,1.76021,1122602.0,7.54789
151,2021-12-21,Brazil,BA,TOTAL,6,27444,0,1264804,27444,1264804,184.52149,8503.99084,0.0217,1230350.0,231036.0,2689354.0,18082.04416,10590368.0,71.20502,8638335.0,58.0804,261797.0,1.76021,1139731.0,7.66305
151,2021-12-22,Brazil,BA,TOTAL,8,27452,0,1264804,27452,1264804,184.57528,8503.99084,0.0217,1230350.0,231036.0,2689354.0,18082.04416,10651718.0,71.61751,8687894.0,58.41361,261797.0,1.76021,1193567.0,8.02502
151,2021-12-23,Brazil,BA,TOTAL,6,27458,0,1264804,27458,1264804,184.61562,8503.99084,0.02171,1230350.0,231036.0,2689354.0,18082.04416,10674341.0,71.76962,8734674.0,58.72814,261797.0,1.76021,1226737.0,8.24804
151,2021-12-24,Brazil,BA,TOTAL,5,27463,0,1264804,27463,1264804,184.64924,8503.99084,0.02171,1230350.0,231036.0,2689354.0,18082.04416,10678164.0,71.79532,8748339.0,58.82002,261797.0,1.76021,1257270.0,8.45334
151,2021-12-25,Brazil,BA,TOTAL,1,27464,0,1264804,27464,1264804,184.65597,8503.99084,0.02171,1230350.0,231036.0,2689354.0,18082.04416,10678164.0,71.79532,8748339.0,58.82002,261797.0,1.76021,1257270.0,8.45334
152,2021-12-26,Brazil,BA,TOTAL,0,27464,4065,1268869,27464,1268869,184.65597,8531.32213,0.02164,1230350.0,231036.0,2689354.0,18082.04416,10678446.0,71.79722,8749309.0,58.82654,261797.0,1.76021,1257532.0,8.4551
152,2021-12-27,Brazil,BA,TOTAL,7,27471,323,1269192,27471,1269192,184.70303,8533.49384,0.02164,1230350.0,231036.0,2689354.0,18082.04416,10679736.0,71.80589,8754620.0,58.86225,261797.0,1.76021,1263083.0,8.49242
152,2021-12-28,Brazil,BA,TOTAL,8,27479,425,1269617,27479,1269617,184.75682,8536.35135,0.02164,1230350.0,258168.0,2689354.0,18082.04416,10705254.0,71.97746,8783390.0,59.05569,261797.0,1.76021,1289189.0,8.66794
152,2021-12-29,Brazil,BA,TOTAL,17,27496,405,1270022,27496,1270022,184.87112,8539.0744,0.02165,1230350.0,258168.0,2689354.0,18082.04416,10710901.0,72.01543,8794660.0,59.13146,261797.0,1.76021,1331825.0,8.95461
152,2021-12-30,Brazil,BA,TOTAL,5,27501,459,1270481,27501,1270481,184.90474,8542.16051,0.02165,1230350.0,258168.0,2689354.0,18082.04416,10721640.0,72.08763,8817597.0,59.28568,261797.0,1.76021,1353968.0,9.10349
152,2021-12-31,Brazil,BA,TOTAL,5,27506,377,1270858,27506,1270858,184.93836,8544.6953,0.02164,1241166.0,258168.0,2689354.0,18082.04416,10722498.0,72.0934,8831474.0,59.37898,261797.0,1.76021,1364993.0,9.17762
152,2022-01-01,Brazil,BA,TOTAL,1,27507,171,1271029,27507,1271029,184.94508,8545.84503,0.02164,1241166.0,258168.0,2689354.0,18082.04416,10722783.0,72.09532,8833106.0,59.38995,261797.0,1.76021,1367349.0,9.19346
201,2022-01-02,Brazil,BA,TOTAL,3,27510,126,1271155,27510,1271155,184.96525,8546.69219,0.02164,1241166.0,258168.0,2689354.0,18082.04416,10722874.0,72.09593,8834580.0,59.39987,261797.0,1.76021,1367812.0,9.19657
201,2022-01-03,Brazil,BA,TOTAL,9,27519,95,1271250,27519,1271250,185.02576,8547.33093,0.02165,1241166.0,258168.0,2689354.0,18082.04416,10726229.0,72.11849,8842820.0,59.45527,261797.0,1.76021,1395047.0,9.37969
201,2022-01-04,Brazil,BA,TOTAL,19,27538,712,1271962,27538,1271962,185.15351,8552.11811,0.02165,1241166.0,258168.0,2689354.0,18082.04416,10799049.0,72.6081,8842820.0,59.45527,261797.0,1.76021,1425695.0,9.58575
201,2022-01-05,Brazil,BA,TOTAL,12,27550,705,1272667,27550,1272667,185.23419,8556.85822,0.02165,1241166.0,258168.0,2689354.0,18082.04416,10804226.0,72.64291,8842820.0,59.45527,261797.0,1.76021,1470366.0,9.8861
201,2022-01-06,Brazil,BA,TOTAL,4,27554,1288,1273955,27554,1273955,185.26109,8565.51817,0.02163,1241166.0,258168.0,2689354.0,18082.04416,10828253.0,72.80445,8857185.0,59.55185,261797.0,1.76021,1485848.0,9.99019
201,2022-01-07,Brazil,BA,TOTAL,20,27574,1334,1275289,27574,1275289,185.39556,8574.48741,0.02162,1241166.0,258168.0,2689354.0,18082.04416,10826443.0,72.79228,8879058.0,59.69892,261797.0,1.76021,1541680.0,10.36558
201,2022-01-08,Brazil,BA,TOTAL,15,27589,1543,1276832,27589,1276832,185.49641,8584.86187,0.02161,1241166.0,258168.0,2689354.0,18082.04416,10832691.0,72.83429,8890604.0,59.77655,261797.0,1.76021,1556019.0,10.46199
202,2022-01-09,Brazil,BA,TOTAL,3,27592,776,1277608,27592,1277608,185.51658,8590.07935,0.0216,1241166.0,258168.0,2689354.0,18082.04416,10832886.0,72.8356,8892033.0,59.78615,261797.0,1.76021,1559922.0,10.48824
202,2022-01-10,Brazil,BA,TOTAL,15,27607,367,1277975,27607,1277975,185.61744,8592.5469,0.0216,1241166.0,258168.0,2689354.0,18082.04416,10836914.0,72.86269,8902277.0,59.85503,261797.0,1.76021,1588035.0,10.67726
202,2022-01-11,Brazil,BA,TOTAL,9,27616,2152,1280127,27616,1280127,185.67795,8607.01601,0.02157,1241166.0,258168.0,2689354.0,18082.04416,10846001.0,72.92378,8918740.0,59.96572,261797.0,1.76021,1608463.0,10.8146
202,2022-01-12,Brazil,BA,TOTAL,12,27628,1610,1281737,27628,1281737,185.75863,8617.84095,0.02156,1241166.0,258168.0,2689354.0,18082.04416,10853508.0,72.97426,8940457.0,60.11174,261797.0,1.76021,1652456.0,11.11039
202,2022-01-13,Brazil,BA,TOTAL,14,27642,1999,1283736,27642,1283736,185.85276,8631.28136,0.02153,1241166.0,258168.0,2689354.0,18082.04416,10864784.0,73.05007,8950376.0,60.17843,261797.0,1.76021,1668352.0,11.21727
202,2022-01-14,Brazil,BA,TOTAL,8,27650,2430,1286166,27650,1286166,185.90655,8647.61962,0.0215,1241166.0,258168.0,2689354.0,18082.04416,10871534.0,73.09546,8966799.0,60.28885,261797.0,1.76021,1710986.0,11.50392
202,2022-01-15,Brazil,BA,TOTAL,8,27658,918,1287084,27658,1287084,185.96034,8653.79185,0.02149,1241166.0,258168.0,2689354.0,18082.04416,10881885.0,73.16505,8969677.0,60.3082,264125.0,1.77586,1722972.0,11.58451
203,2022-01-16,Brazil,BA,TOTAL,4,27662,1472,1288556,27662,1288556,185.98723,8663.68893,0.02147,1241166.0,258168.0,2689354.0,18082.04416,10882483.0,73.16907,8971149.0,60.3181,264128.0,1.77588,1727536.0,11.6152
203,2022-01-17,Brazil,BA,TOTAL,10,27672,1795,1290351,27672,1290351,186.05447,8675.75773,0.02145,1241166.0,258168.0,2689354.0,18082.04416,10889323.0,73.21506,8985518.0,60.41471,264128.0,1.77588,1762721.0,11.85177
203,2022-01-18,Brazil,BA,TOTAL,23,27695,3918,1294269,27695,1294269,186.20911,8702.10066,0.0214,1253200.0,258168.0,2689354.0,18082.04416,10900691.0,73.2915,9040834.0,60.78663,264128.0,1.77588,1811592.0,12.18036
203,2022-01-19,Brazil,BA,TOTAL,16,27711,4887,1299156,27711,1299156,186.31669,8734.95871,0.02133,1258183.0,258168.0,2689354.0,18082.04416,10950791.0,73.62835,9100096.0,61.18508,264128.0,1.77588,1909520.0,12.83878
203,2022-01-20,Brazil,BA,TOTAL,20,27731,3889,1303045,27731,1303045,186.45116,8761.10666,0.02128,1258183.0,288505.0,2689354.0,18082.04416,11009610.0,74.02382,9195329.0,61.82538,264128.0,1.77588,1985168.0,13.3474
203,2022-01-21,Brazil,BA,TOTAL,21,27752,5101,1308146,27752,1308146,186.59235,8795.40356,0.02121,1258183.0,288505.0,2689354.0,18082.04416,11035327.0,74.19673,9267100.0,62.30794,264128.0,1.77588,2052834.0,13.80236
203,2022-01-22,Brazil,BA,TOTAL,18,27770,4225,1312371,27770,1312371,186.71338,8823.81061,0.02116,1258183.0,288505.0,2689354.0,18082.04416,11041474.0,74.23806,9286154.0,62.43605,264128.0,1.77588,2080641.0,13.98932
204,2022-01-23,Brazil,BA,TOTAL,3,27773,4081,1316452,27773,1316452,186.73355,8851.24948,0.0211,1258183.0,288505.0,2689354.0,18082.04416,11049481.0,74.29189,9308143.0,62.5839,264128.0,1.77588,2125484.0,14.29083
204,2022-01-24,Brazil,BA,TOTAL,18,27791,2724,1319176,27791,1319176,186.85457,8869.56447,0.02107,1258183.0,288505.0,2689354.0,18082.04416,11052747.0,74.31385,9320904.0,62.6697,264128.0,1.77588,2140382.0,14.391
204,2022-01-25,Brazil,BA,TOTAL,28,27819,6145,1325321,27819,1325321,187.04283,8910.88077,0.02099,1258183.0,288505.0,2689354.0,18082.04416,11056065.0,74.33616,9345674.0,62.83624,264128.0,1.77588,2185151.0,14.692
204,2022-01-26,Brazil,BA,TOTAL,18,27837,6455,1331776,27837,1331776,187.16386,8954.28138,0.0209,1258183.0,288505.0,2689354.0,18082.04416,11063130.0,74.38366,9356997.0,62.91237,264128.0,1.77588,2202272.0,14.80712
204,2022-01-27,Brazil,BA,TOTAL,29,27866,7608,1339384,27866,1339384,187.35884,9005.43425,0.02081,1258183.0,302676.0,2689354.0,18082.04416,11081996.0,74.51051,9384108.0,63.09465,264173.0,1.77618,2251594.0,15.13874
204,2022-01-28,Brazil,BA,TOTAL,28,27894,7991,1347375,27894,1347375,187.5471,9059.16225,0.0207,1258183.0,302676.0,2689354.0,18082.04416,11087329.0,74.54637,9404099.0,63.22906,264217.0,1.77648,2308875.0,15.52387
204,2022-01-29,Brazil,BA,TOTAL,13,27907,8125,1355500,27907,1355500,187.6345,9113.79121,0.02059,1258183.0,302676.0,2689354.0,18082.04416,11098647.0,74.62247,9421060.0,63.3431,264334.0,1.77727,2323758.0,15.62394
205,2022-01-30,Brazil,BA,TOTAL,5,27912,3987,1359487,27912,1359487,187.66812,9140.59806,0.02053,1258183.0,302676.0,2689354.0,18082.04416,11101839.0,74.64393,9427185.0,63.38428,264378.0,1.77756,2345198.0,15.76809
205,2022-01-31,Brazil,BA,TOTAL,32,27944,3825,1363312,27944,1363312,187.88328,9166.3157,0.0205,1304759.0,302676.0,2689354.0,18082.04416,11115794.0,74.73775,9427185.0,63.38428,264380.0,1.77758,2358357.0,15.85656
205,2022-02-01,Brazil,BA,TOTAL,37,27981,4385,1367697,27981,1367697,188.13205,9195.79853,0.02046,1304759.0,302676.0,2689354.0,18082.04416,11137197.0,74.88166,9427185.0,63.38428,264416.0,1.77782,2424836.0,16.30354
205,2022-02-02,Brazil,BA,TOTAL,45,28026,6331,1374028,28026,1374028,188.43461,9238.36541,0.0204,1304759.0,302676.0,2689354.0,18082.04416,11165478.0,75.07181,9527915.0,64.06155,264416.0,1.77782,2503997.0,16.83578
205,2022-02-03,Brazil,BA,TOTAL,51,28077,15536,1389564,28077,1389564,188.77751,9342.8227,0.02021,1304759.0,302676.0,2689354.0,18082.04416,11195219.0,75.27177,9576973.0,64.39139,264416.0,1.77782,2601934.0,17.49427
205,2022-02-04,Brazil,BA,TOTAL,56,28133,9837,1399401,28133,1399401,189.15403,9408.9624,0.0201,1304759.0,302676.0,2689354.0,18082.04416,11239587.0,75.57008,9605488.0,64.58311,264416.0,1.77782,2644687.0,17.78172
205,2022-02-05,Brazil,BA,TOTAL,31,28164,6617,1406018,28164,1406018,189.36246,9453.45223,0.02003,1304759.0,302676.0,2689354.0,18082.04416,11244196.0,75.60107,9594614.0,64.51,264416.0,1.77782,2674466.0,17.98194
206,2022-02-06,Brazil,BA,TOTAL,4,28168,2305,1408323,28168,1408323,189.38936,9468.95004,0.02,1304759.0,302676.0,2689354.0,18082.04416,11244711.0,75.60454,9599408.0,64.54224,264416.0,1.77782,2710087.0,18.22144
206,2022-02-07,Brazil,BA,TOTAL,49,28217,2296,1410619,28217,1410619,189.71881,9484.38735,0.02,1304759.0,302676.0,2689354.0,18082.04416,11254368.0,75.66947,9622917.0,64.7003,264416.0,1.77782,2738695.0,18.41379
206,2022-02-08,Brazil,BA,TOTAL,64,28281,8326,1418945,28281,1418945,190.14912,9540.36774,0.01993,1304759.0,302676.0,2689354.0,18082.04416,11265811.0,75.7464,9649561.0,64.87944,264416.0,1.77782,2828945.0,19.02059
206,2022-02-09,Brazil,BA,TOTAL,64,28345,5684,1424629,28345,1424629,190.57943,9578.58448,0.0199,1304759.0,302676.0,2689354.0,18082.04416,11265811.0,75.7464,9678698.0,65.07535,264416.0,1.77782,2897085.0,19.47874
206,2022-02-10,Brazil,BA,TOTAL,54,28399,10760,1435389,28399,1435389,190.9425,9650.93003,0.01978,1304759.0,302676.0,2689354.0,18082.04416,11361713.0,76.39121,9881419.0,66.43835,264416.0,1.77782,3008813.0,20.22995
206,2022-02-11,Brazil,BA,TOTAL,49,28448,8659,1444048,28448,1444048,191.27195,9709.14937,0.0197,1304759.0,302676.0,2689354.0,18082.04416,11365096.0,76.41395,9914070.0,66.65789,264416.0,1.77782,3081438.0,20.71825
206,2022-02-12,Brazil,BA,TOTAL,29,28477,8317,1452365,28477,1452365,191.46694,9765.06926,0.01961,1304759.0,302676.0,2689354.0,18082.04416,11365096.0,76.41395,9928106.0,66.75226,264416.0,1.77782,3119749.0,20.97583
207,2022-02-13,Brazil,BA,TOTAL,14,28491,4915,1457280,28491,1457280,191.56107,9798.11557,0.01955,1304759.0,302676.0,2689354.0,18082.04416,11365096.0,76.41395,9928845.0,66.75723,264416.0,1.77782,3125155.0,21.01218
207,2022-02-14,Brazil,BA,TOTAL,45,28536,1806,1459086,28536,1459086,191.86363,9810.25833,0.01956,1304759.0,302676.0,2689354.0,18082.04416,11367231.0,76.42831,9951597.0,66.9102,264416.0,1.77782,3155162.0,21.21393
207,2022-02-15,Brazil,BA,TOTAL,55,28591,5346,1464432,28591,1464432,192.23342,9846.2025,0.01952,1411565.0,302676.0,2689354.0,18082.04416,11387787.0,76.56652,9951597.0,66.9102,264416.0,1.77782,3196168.0,21.48964
207,2022-02-16,Brazil,BA,TOTAL,89,28680,5955,1470387,28680,1470387,192.83182,9886.24133,0.01951,1411565.0,302676.0,2689354.0,18082.04416,11391361.0,76.59055,9965236.0,67.0019,264416.0,1.77782,3252043.0,21.86532
207,2022-02-17,Brazil,BA,TOTAL,99,28779,3401,1473788,28779,1473788,193.49745,9909.10817,0.01953,1411565.0,302676.0,2689354.0,18082.04416,11382436.0,76.53054,9996448.0,67.21176,264416.0,1.77782,3334468.0,22.41951
207,2022-02-18,Brazil,BA,TOTAL,75,28854,7808,1481596,28854,1481596,194.00172,9961.60576,0.01947,1411565.0,302676.0,2689354.0,18082.04416,11381314.0,76.52299,10021747.0,67.38186,264416.0,1.77782,3394671.0,22.82429
207,2022-02-19,Brazil,BA,TOTAL,28,28882,2935,1484531,28882,1484531,194.18998,9981.33942,0.01946,1411565.0,302676.0,2689354.0,18082.04416,11400437.0,76.65157,10053209.0,67.5934,264416.0,1.77782,3430648.0,23.06618
208,2022-02-20,Brazil,BA,TOTAL,18,28900,991,1485522,28900,1485522,194.311,9988.00247,0.01945,1411565.0,302676.0,2689354.0,18082.04416,11401414.0,76.65814,10055379.0,67.60799,264416.0,1.77782,3435979.0,23.10203
208,2022-02-21,Brazil,BA,TOTAL,29,28929,281,1485803,28929,1485803,194.50599,9989.89179,0.01947,1411565.0,302676.0,2689354.0,18082.04416,11386069.0,76.55497,10055379.0,67.60799,264416.0,1.77782,3487841.0,23.45072
208,2022-02-22,Brazil,BA,TOTAL,48,28977,3791,1489594,28977,1489594,194.82872,10015.38083,0.01945,1446934.0,302676.0,2689354.0,18082.04416,11400192.0,76.64992,10055379.0,67.60799,264416.0,1.77782,3522089.0,23.68099
208,2022-02-23,Brazil,BA,TOTAL,26,29003,3371,1492965,29003,1492965,195.00353,10038.04596,0.01943,1446934.0,302676.0,2689354.0,18082.04416,11408958.0,76.70886,10076523.0,67.75015,264416.0,1.77782,3581452.0,24.08012
208,2022-02-24,Brazil,BA,TOTAL,53,29056,3204,1496169,29056,1496169,195.35988,10059.58826,0.01942,1446934.0,302676.0,2689354.0,18082.04416,11383517.0,76.53781,10076523.0,67.75015,264416.0,1.77782,3588327.0,24.12635
208,2022-02-25,Brazil,BA,TOTAL,40,29096,2566,1498735,29096,1498735,195.62882,10076.84093,0.01941,1446934.0,302676.0,2689354.0,18082.04416,11389433.0,76.57758,10080423.0,67.77637,264416.0,1.77782,3650308.0,24.54308
208,2022-02-26,Brazil,BA,TOTAL,47,29143,2365,1501100,29143,1501100,195.94483,10092.74215,0.01941,1446934.0,302676.0,2689354.0,18082.04416,11390793.0,76.58673,10083833.0,67.7993,264416.0,1.77782,3672292.0,24.69089
209,2022-02-27,Brazil,BA,TOTAL,4,29147,341,1501441,29147,1501441,195.97172,10095.03489,0.01941,1446934.0,302676.0,2689354.0,18082.04416,11390973.0,76.58794,10084447.0,67.80343,264416.0,1.77782,3678976.0,24.73583
209,2022-02-28,Brazil,BA,TOTAL,34,29181,727,1502168,29181,1502168,196.20033,10099.92292,0.01943,1446934.0,302676.0,2689354.0,18082.04416,11391741.0,76.5931,10088967.0,67.83382,264416.0,1.77782,3703325.0,24.89954
209,2022-03-01,Brazil,BA,TOTAL,40,29221,425,1502593,29221,1502593,196.46927,10102.78044,0.01945,1446934.0,302676.0,2689354.0,18082.04416,11392073.0,76.59533,10092719.0,67.85904,264416.0,1.77782,3715371.0,24.98054
209,2022-03-02,Brazil,BA,TOTAL,39,29260,1075,1503668,29260,1503668,196.73149,10110.00827,0.01946,1446934.0,302676.0,2689354.0,18082.04416,11413688.0,76.74066,10115940.0,68.01517,264416.0,1.77782,3775463.0,25.38457
209,2022-03-03,Brazil,BA,TOTAL,43,29303,1578,1505246,29303,1505246,197.0206,10120.61805,0.01947,1468772.0,302676.0,2689354.0,18082.04416,11413688.0,76.74066,10119568.0,68.03956,264416.0,1.77782,3812061.0,25.63064
209,2022-03-04,Brazil,BA,TOTAL,33,29336,2140,1507386,29336,1507386,197.24248,10135.00648,0.01946,1468772.0,302676.0,2689354.0,18082.04416,11416882.0,76.76214,10124432.0,68.07227,264416.0,1.77782,3859976.0,25.9528
209,2022-03-05,Brazil,BA,TOTAL,21,29357,1585,1508971,29357,1508971,197.38367,10145.66333,0.01945,1468772.0,302676.0,2689354.0,18082.04416,11417740.0,76.76791,10129592.0,68.10696,264416.0,1.77782,3889176.0,26.14912
210,2022-03-06,Brazil,BA,TOTAL,3,29360,232,1509203,29360,1509203,197.40384,10147.22319,0.01945,1468772.0,302676.0,2689354.0,18082.04416,11426109.0,76.82418,10132436.0,68.12608,264416.0,1.77782,3915859.0,26.32853
210,2022-03-07,Brazil,BA,TOTAL,21,29381,117,1509320,29381,1509320,197.54504,10148.00985,0.01947,1468772.0,302676.0,2689354.0,18082.04416,11429835.0,76.84923,10136815.0,68.15553,264416.0,1.77782,3948457.0,26.5477
210,2022-03-08,Brazil,BA,TOTAL,21,29402,2789,1512109,29381,1509320,197.68623,10166.76187,0.01944,1468772.0,302676.0,2689354.0,18082.04416,11429835.0,76.84923,10142496.0,68.19372,264416.0,1.77782,3999799.0,26.89291
210,2022-03-09,Brazil,BA,TOTAL,16,29418,861,1512970,29418,1512970,197.79381,10172.55086,0.01944,1468772.0,302676.0,2689354.0,18082.04416,11429835.0,76.84923,10146022.0,68.21743,264416.0,1.77782,4043879.0,27.18928
210,2022-03-10,Brazil,BA,TOTAL,28,29446,1827,1514797,29446,1514797,197.98207,10184.83481,0.01944,1468772.0,302676.0,2689354.0,18082.04416,11429835.0,76.84923,10163720.0,68.33642,264416.0,1.77782,4114416.0,27.66354
210,2022-03-11,Brazil,BA,TOTAL,24,29470,1816,1516613,29470,1516613,198.14344,10197.04481,0.01943,1484295.0,302676.0,2689354.0,18082.04416,11429835.0,76.84923,10165453.0,68.34808,264416.0,1.77782,4146789.0,27.8812
210,2022-03-12,Brazil,BA,TOTAL,14,29484,1490,1518103,29484,1518103,198.23757,10207.06292,0.01942,1484295.0,302676.0,2689354.0,18082.04416,11596349.0,77.9688,10207160.0,68.6285,264416.0,1.77782,4166291.0,28.01232
211,2022-03-13,Brazil,BA,TOTAL,2,29486,135,1518238,29486,1518238,198.25101,10207.9706,0.01942,1484295.0,302676.0,2689354.0,18082.04416,11603168.0,78.01464,10207160.0,68.6285,264416.0,1.77782,4166291.0,28.01232
211,2022-03-14,Brazil,BA,TOTAL,15,29501,47,1518285,29501,1518285,198.35187,10208.2866,0.01943,1484295.0,302676.0,2689354.0,18082.04416,11608398.0,78.04981,10207160.0,68.6285,264416.0,1.77782,4223798.0,28.39898
211,2022-03-15,Brazil,BA,TOTAL,20,29521,1664,1519949,29521,1519949,198.48634,10219.47462,0.01942,1484295.0,302676.0,2689354.0,18082.04416,11608398.0,78.04981,10207160.0,68.6285,264416.0,1.77782,4250923.0,28.58135
211,2022-03-16,Brazil,BA,TOTAL,10,29531,1161,1521110,29531,1521110,198.55357,10227.28067,0.01941,1484295.0,302676.0,2689354.0,18082.04416,11608398.0,78.04981,10207160.0,68.6285,264416.0,1.77782,4310781.0,28.98381
211,2022-03-17,Brazil,BA,TOTAL,18,29549,985,1522095,29549,1522095,198.6746,10233.90338,0.01941,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10207160.0,68.6285,265399.0,1.78443,4351190.0,29.25551
211,2022-03-18,Brazil,BA,TOTAL,17,29566,0,1522095,29566,1522095,198.7889,10233.90338,0.01942,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10207160.0,68.6285,265399.0,1.78443,4427315.0,29.76734
211,2022-03-19,Brazil,BA,TOTAL,16,29582,2328,1524423,29582,1524423,198.89647,10249.55584,0.01941,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10207160.0,68.6285,265949.0,1.78813,4441791.0,29.86467
212,2022-03-20,Brazil,BA,TOTAL,2,29584,94,1524517,29584,1524517,198.90992,10250.18786,0.01941,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10207160.0,68.6285,265949.0,1.78813,4448453.0,29.90946
212,2022-03-21,Brazil,BA,TOTAL,17,29601,35,1524552,29601,1524552,199.02422,10250.42318,0.01942,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10207160.0,68.6285,266024.0,1.78863,4451300.0,29.9286
212,2022-03-22,Brazil,BA,TOTAL,25,29626,1105,1525657,29626,1525657,199.19231,10257.85272,0.01942,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10207160.0,68.6285,266024.0,1.78863,4492546.0,30.20592
212,2022-03-23,Brazil,BA,TOTAL,9,29635,1170,1526827,29635,1526827,199.25282,10265.71929,0.01941,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10207160.0,68.6285,266024.0,1.78863,4567858.0,30.71229
212,2022-03-24,Brazil,BA,TOTAL,11,29646,1165,1527992,29646,1527992,199.32678,10273.55224,0.0194,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10213561.0,68.67153,266076.0,1.78898,4609011.0,30.98898
212,2022-03-25,Brazil,BA,TOTAL,10,29656,1016,1529008,29656,1529008,199.39402,10280.38338,0.0194,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10225167.0,68.74957,266298.0,1.79047,4689903.0,31.53286
212,2022-03-26,Brazil,BA,TOTAL,1,29657,0,1529008,29657,1529008,199.40074,10280.38338,0.0194,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10232491.0,68.79881,266298.0,1.79047,4702523.0,31.61772
213,2022-03-27,Brazil,BA,TOTAL,1,29658,1046,1530054,29658,1530054,199.40747,10287.41623,0.01938,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10232491.0,68.79881,266874.0,1.79434,4705656.0,31.63878
